|ID|name|fa_18|fa_17|fa_16|fa_15|fa_14|fa_13|fa_12|fa_11|fa_10|em_18|em_17|em_16|em_15|em_14|em_13|em_12|em_11|em_10|ec_18|ec_17|ec_16|ec_15|ec_14|ec_13|ec_12|ec_11|ec_10|mc_18|mc_17|mc_16|mc_15|mc_14|mc_13|mc_12|mc_11|mc_10|s_18|s_17|s_16|s_15|s_14|s_13|s_12|s_11|s_10|year_cor
179|69|INEOS SOLVENTS GERMANY GMBH|63746.148577110005|65877.07766368|60973.52743116001|2912.38775925|1372.5421845600001|||||595231.0|575080.0|577296.2|627394.2|662649.0|||||43658.67823069981|38252.10548704779|38533.38966711065|45423.0875227066|23668.67657492466|||||357649.7355652401|365367.60370437684|239651.8467743017|228874.72100658357|170416.5505078434|||||443316.3494433954|449986.5697326808|366703.5718941423|325066.3656761948|223025.95038939518|||||2013
180|111|INDORAMA GERMANY GMBH|50455.38225052001|46284.97600566|46623.7828647|48907.03545231|51681.05053611|51505.79679056|56590.31078648|63288.75673576001||1333055.8|1338368.0|1362262.2999999998|1379219.4|1395876.0|1428590.1|1561639.2|1734650.4000000001||54840.195691852525|53829.83589836943|52399.74136817594|51639.46773102259|49656.97730420987|48522.90481318243|50554.988254302494|24835.09091054377||126625.36119049619|123363.69111975461|116595.89058255697|134657.49579201778|134430.55069462018|145458.94806862934|135848.92035013624|63749.74967833258||231335.45411493952|242391.7775717943|230386.16719374244|257752.91491042502|254323.12074562762|255588.57250632404|237330.03756277182|118434.58379431428||2010
181|126|ARCHROMA GERMANY GMBH|14979.65807461|13824.530036299999|13922.0199441|16107.19045407|12004.29551085|||||197538.2|198664.0|195915.0|187301.4|182980.0|||||12536.474162624394|12502.791061822352|10816.436434753701|11338.957016915294|11965.388123014101|||||147617.51463290353|120528.64081767733|115341.80477696443|102304.46105824549|97703.78111358192|||||225436.22944997202|188189.6693172219|180960.08192077294|163805.52997916896|163250.75594467254|||||2013
182|151|COMPO GMBH|79119.87296437|78006.76413144|81817.72799886|80180.03676834|104326.84862433|90387.56043944001||||478801.2|453529.0|419258.1|409967.39999999997|299303.0|3899.7000000000003||||25325.28506125142|24375.220971612925|23943.551574567326|23661.01035913682||||||76844.35286031432|82585.56285028525|96106.05343541977|123500.38348137695||||||176749.85590068297|169764.97506579437|174377.48681424823|196928.5514673784||||||2011
183|168|ABBOTT LABORATORIES GMBH|91866.70875394|86219.85893398|75236.02620876|81545.53770267|110896.57585815001|106062.00311680003|105120.07792134998|||981150.0|794656.0|800639.2999999999|876256.2|985478.0|873532.8|690422.7|||49821.304474225275|48159.51843416355|47807.856271637975|49809.17295558721|59412.089558960084|57110.30249070257|19676.37264791711|||40986.45813697293|39395.57258627812|39969.67140479374|45619.08164986267|42771.35034935858|49864.12690332968|21464.990743134465|||152511.77937351033|132054.8154696677|128514.22609853573|161878.95782684826|177344.66690104426|181045.80872454928|63547.971137175264|||2012
184|221|VYNOVA WILHELMSHAVEN GMBH|21485.29411623|15992.390546879999|11528.82250542|8490.941363580001||||||443479.8|432617.0|440155.69999999995|437473.2||||||31795.941833429362|30225.13555242893|30330.465099866946|28717.296781934936||||||8422.903869111267|10334.065811470626|234141.66386484762|245907.56624281395||||||107396.76863273901|101130.66134569196|330504.3519207734|328897.0363136416||||||2014
185|280|BIPSO GMBH|57708.30996583002|58897.430392734|57539.928464640005|38361.52728108|39668.0104851|39638.663466640006|39938.84443641|||457870.0|450915.0|457134.99999999994|351026.39999999997|329364.0|324975.0|313113.89999999997|||22885.0305418072|22390.885548290913|21859.5715246339|17707.429470877487|15491.26240244635|14156.804236650822|13017.221476988501|||18410.01338156711|22395.92154597361|20866.04040279634|17532.224971252454|16142.55871277438|16275.127951456707|16069.264934996778|||73155.52040121706|72785.25457585012|72670.49523635177|61191.136118656985|48659.94691140053|46997.7476896651|47378.59391063044|||2011
186|285|GLOBAL AMINES GERMANY GMBH|8376.227|8558.678|8031.923999999999|7687.316999999999|8106.288|7984.56||||138669.2|142463.0|141058.8|134909.4|126779.0|93592.8||||9089.533832113819|8913.349333774695|8926.098535286314|8216.315307057772|7754.7502207817015|5644.522869598231||||35421.85316122679|31347.18199122724|27232.689747004086|27409.71585701201|22452.352121780452|15004.350232607072||||71332.07267943787|63652.73524786869|59523.63515312936|54075.49370885778|49148.3493722516|34713.66229203737||||2012
187|288|BURGWEDEL BIOTECH GMBH|87458.09942282|68480.3802856|39327.79459463999|19241.965465830002|17157.435470819997|15894.610352080002|16245.607344300002|17150.118716940004||277338.4|265321.0|212894.3|168964.19999999998|152919.0|149488.5|161142.3|175190.4||16639.490750637233|13998.04339981788|11033.802942743047|9906.596060328338|8850.294907248921|8272.115854493637|8180.764761693071|8248.883467121996||26903.392265066275|18303.175446495014|13477.387070572615|10432.56775935342|8835.00181134317|6884.376107342332|6630.967323714512|6746.775004623494||68137.07465263527|48884.92841512854|38655.44744340891|32886.01470877438|23453.39537908446|28036.628924563945|25188.871109631833|21368.214440638374||2010
188|299|AUSTROTHERM DÄMMSTOFFE GMBH|21063.18188732|22118.9724276|17613.75791772|17218.14667011|18305.45688789|18547.260676||||73259.2|67964.0|60080.6|56321.4|49666.0|16898.7||||2794.4785069473082|2543.8406620872215|2217.5840312916184|1990.0522223148141|1771.0115215728758|||||47889.78879552759|49429.45848216486|43934.639390812394|38876.61571202413||||||67180.34382635885|63840.48818339795|57141.13534953415|52638.87402716458|50961.645953503816|||||2012
189|312|HEXPOL TPE GMBH|16269.381053820001|16514.089384479998|15283.974304079995|16838.877901590004|18295.54420263|18518.917902319998|20381.58380833|||387227.2|171217.0|164568.59999999998|150627.0|141156.0|132589.80000000002|123149.4|||6943.018110663512|6585.960357527082|5888.4037250333095|5593.292462294828|5138.284412310969|4680.675922125803|4106.81912585085|||44546.469989312|42413.05960440274|38698.20564247682|37231.89470210828|41745.0984359551|43167.25410634968|41619.08441547518|||64287.2172293022|61893.20122817161|57404.38923435439|54725.707684359826|58637.699723726975|58652.58024646743|52080.19238788131|||2011
190|335|BIOETON DEUTSCHLAND GMBH|16196.856214550002|16288.51794788|14322.659817239999|14535.8497587|15153.854913299998|15545.605844240004|14869.8162853|||52328.0|53587.0|50937.899999999994|48462.6|45745.0|||||2033.8204193044546|1793.84613423818|1937.0078129161182|1706.1053245562928|1444.0520230887585|||||47938.419537943104|72312.89993544626|99086.55861850899|64101.723589701076|54535.14019856696|||||57869.44215736269|78296.84049325473|107189.58282623204|70501.56183984691|60981.912327130194|||||2012
191|336|VET PHARMA FRIESOYTHE GMBH|18006.290437390002|17168.26524756|16845.99384042|16668.88255113|16987.038245400003|16706.67478624|16752.334864049997|17704.591648660004||239400.6|233953.0|202445.5|195160.19999999998|182980.0|192385.2|196515.0|215006.4||13024.616137466128|11024.52931556729|10615.269207723073|10204.16058328476|10297.75824719812|10955.034436436741|10389.23017902092|9082.337570611542||30567.241114856635|29359.95093602572|28660.300655792373|25067.7865977836|23542.97277586332|22661.00429501987|22896.349761744623|32944.80427476244||59149.573032969034|50579.01204336655|51938.25740013333|42234.33127239411|43124.45428314229|43229.47232934142|42578.313475457784|54281.56189738977||2010
192|357|R-PHARM GERMANY GMBH|38369.90393029|36769.85170996001|35732.19842136|33899.6869674|31636.5555951|||||491883.2|483590.0|480644.8|485935.8|456143.0|||||23564.543885554627|23064.488411818176|23487.695013315657|25096.80528955929|6127.57497022861|||||18633.288333470424|18466.666165687267|27442.875729028056|15325.040773268947|4028.0275240128544|||||45902.630439858745|59370.93783331934|68884.23792942766|63805.861024914804|11614.89450408332|||||2013
193|376|SC JOHNSON PROFESSIONAL GMBH|3551.8299079299995|6133.771204879999|6195.35170296|6188.204738519999|4736.36621418|||||187072.6|179059.0|172405.19999999998|172893.6|133314.0|||||11754.556244347652|12184.481542663203|6192.222493342231|11045.239163403086|6361.746104773435|||||16091.362015950068|16535.912455515958|7167.489307589905|14608.097158570168|11630.53381672387|||||43117.899784592766|42947.388370437664|21637.248435419515|39116.09978501805|21252.31976601691|||||2013
194|434|WEGOLD EDELMETALLE GMBH|3986.34357459|3798.95335922|3794.7189648599997|4013.79141963|4104.54458463|4143.0107356|4516.675155059999|5119.922907880001||48403.4|50973.0|53550.1|69419.4|67964.0|85793.40000000001|108738.29999999999|118120.8||2148.2829071775127|2141.896952743517|2583.066401464722|3022.1342054828865|2888.9779867895145|3508.115671838762|5126.252610245379|5218.928558527644||18697.462326728666|13559.091831498756|15745.619270972089|19196.720323306457|17203.28093755519|24468.09108399013|31449.39598516502|35237.3734537342||26600.850737482615|21667.09586029952|24736.012819573985|27327.123209732617|25542.13543830858|32608.536128064254|38771.13792594662|46281.57618519107||2010
195|447|SOLENIS GERMANY GMBH & CO. KG|18422.100632|18377.460476|15032.491092|15765.959658000002||||||125587.20000000001|134621.0|114936.79999999999|119191.8||||||14419.591877004077|14030.650666225227|10616.686418109224|13140.9299225065||||||18.49872564334463|7147.010510634753|60.01098535286305|75537.43521373245||||||22878.439529721363|29310.668873624003|15407.731358189134|96690.051495709||||||2014
196|457|SI GROUP GERMANY (DEAB) GMBH|7982.600459|7795.73807066|6783.45583626|6374.1818937299995|6604.54929615|6255.01630904||||197538.2|197357.0|175017.4|188611.19999999998|189515.0|196284.90000000002||||9963.815621146132|9428.853443681175|9218.714920106553|9753.671484043029|10405.26460206943|6648.998409740678||||5294.65107950343|6286.624911032009|6406.60321238351|4209.092892258992|6371.506895536111|4644.118583429777||||21220.92295979618|20454.407332616007|19471.67483688422|17113.635553703916|15283.812659873265|10825.932267312872||||2012
